,state,county,population,buildvalue,agrivalue,area,risk_score,risk_rating,risk_npctl,risk_spctl,resl_score,resl_ratng,resl_npctl,resl_spctl,resl_value,drgt_evnts,drgt_afreq,drgt_risks,hrcn_evnts,hrcn_afreq,hrcn_risks,storm_evnts,storm_afreq,storm_risks,full_state,revenue_per_person,state_funding
1633,MT,Phillips,4253,512762000.0,74635000.0,5140.309231962606,5.426459379056455,Very Low,13.558243157224698,37.5,54.081998,Relatively Moderate,43.220878421387646,44.642857142857146,2.7040999,539.0,29.944444444,8.470052285280785,0.0,0.0,0.0,326.0,12.074074074074074,6.743043437638303,Montana,4471,19015163
1634,MT,Pondera,6153,681347000.0,111526000.0,1623.2824632846095,7.292780368689217,Very Low,31.63590070019096,62.5,55.928202,Relatively High,66.42266072565245,75.0,2.7964101,1050.0,54.540877232550805,16.236988328915995,0.0,0.0,0.0,152.0,5.62962962962963,8.484954376305131,Montana,4471,27510063
1635,MT,Powder River,1743,183454000.0,62094000.0,3298.0148481927035,5.518078147604726,Very Low,14.322087842138764,42.85714285714285,51.43839800000001,Relatively Low,13.97199236155315,12.5,2.5719199,1071.0,59.5,12.152030107598913,0.0,0.0,0.0,633.0,23.444444444444443,6.277578161755729,Montana,4471,7792953
1636,MT,Powell,7027,760261000.0,31844000.0,2326.049732499749,4.3336862765962,Very Low,7.097390197326543,23.214285714285715,52.462402,Relatively Low,23.042647994907703,21.428571428571427,2.6231201,770.0,42.350189986511694,6.758724535724154,0.0,0.0,0.0,197.0,7.296296296296297,5.115126466553456,Montana,4471,31417717
1637,MT,Prairie,1179,124955000.0,43300000.0,1736.4749557322707,4.135263185163645,Very Low,6.238064926798217,19.642857142857142,53.6586,Relatively Moderate,37.587523870146406,37.5,2.68293,476.0,26.444444444,6.630409971985046,0.0,0.0,0.0,489.0,18.11111111111111,8.449071737538429,Montana,4471,5271309
1638,MT,Ravalli,40212,3990458000.0,42662000.0,2390.927096736195,13.066223633154223,Relatively Low,77.46658179503501,96.42857142857144,51.763402000000006,Relatively Low,16.51814131126671,14.285714285714285,2.5881701,770.0,31.314229117777256,7.585351885901479,0.0,0.0,0.0,156.0,5.777777777777778,9.716053598866011,Montana,4471,179787852
1639,MT,Richland,9746,1083886000.0,100103000.0,2084.3242294272786,3.237160793358265,Very Low,3.119032463399109,8.928571428571429,51.9948,Relatively Low,18.682367918523237,16.071428571428573,2.59974,182.0,9.242560367889013,3.458219378756114,0.0,0.0,0.0,498.0,18.444444444444443,5.005532104285582,Montana,4471,43574366
1640,MT,Roosevelt,10425,927353000.0,64130000.0,2354.6398157123635,12.253107362401211,Relatively Low,73.90197326543601,94.64285714285714,52.40960199999999,Relatively Low,22.501591343093573,19.642857142857142,2.6204801,238.0,11.556226944848996,11.663626024931244,0.0,0.0,0.0,483.0,17.88888888888889,19.541580281964475,Montana,4471,46610175
1641,MT,Rosebud,9233,872080000.0,86638000.0,5008.129004934211,6.896322886858534,Very Low,27.530235518777847,57.14285714285714,54.5014,Relatively Moderate,48.24952259707193,46.42857142857143,2.72507,1463.0,63.13683879570351,12.022447976130392,0.0,0.0,0.0,509.0,18.85185185185185,11.08516377321433,Montana,4471,41280743
1642,MT,Sanders,11413,1109744000.0,16910000.0,2760.5604742296805,7.502843957708798,Very Low,33.76830044557607,67.85714285714286,50.432,Relatively Low,7.256524506683641,3.571428571428571,2.5216,630.0,32.88643065627704,8.349971205000612,0.0,0.0,0.0,109.0,4.037037037037037,6.167614951074848,Montana,4471,51027523
1643,MT,Sheridan,3384,488845000.0,70570000.0,1675.786134872593,5.475923803203472,Very Low,13.940165499681733,39.285714285714285,57.4862,Relatively High,83.03628262253342,92.85714285714286,2.87431,189.0,9.21866955322776,7.040159308713795,0.0,0.0,0.0,419.0,15.518518518518519,6.255234124143085,Montana,4471,15129864
1644,MT,Silver Bow,34200,3775062000.0,2729000.0,718.2707220501878,8.598045867024686,Relatively Low,45.385105028644176,78.57142857142857,56.1194,Relatively High,68.20496499045194,78.57142857142857,2.80597,1337.0,73.52842993405045,4.301172201510429,0.0,0.0,0.0,239.0,8.851851851851851,11.292924411999952,Montana,4471,152908200
1645,MT,Stillwater,9117,1148965000.0,51455000.0,1796.2667122244732,4.610111111553049,Very Low,8.402291534054743,26.785714285714285,54.572802,Relatively Moderate,49.172501591343085,48.21428571428572,2.7286401,1568.0,80.71159551951217,7.61691412006009,0.0,0.0,0.0,298.0,11.037037037037036,5.100889477882092,Montana,4471,40762107
1646,MT,Sweet Grass,3651,455493000.0,25698000.0,1855.5688786393148,3.835657456369011,Very Low,4.996817313812858,14.285714285714285,56.626,Relatively High,73.10630171865054,83.92857142857143,2.8313,1358.0,75.444444444,7.674978223778575,0.0,0.0,0.0,299.0,11.074074074074074,4.463262787522999,Montana,4471,16323621
1647,MT,Teton,6073,699839000.0,107206000.0,2272.3232056072015,5.588458514980037,Very Low,15.149586250795672,44.642857142857146,56.714,Relatively High,74.41120305537873,85.7142857142857,2.8357,1022.0,47.40297576858541,12.064697712388874,0.0,0.0,0.0,155.0,5.7407407407407405,6.201877503871412,Montana,4471,27152383
1648,MT,Toole,5324,664565000.0,84182000.0,1915.2732934536873,4.64978348969549,Very Low,8.752387014640355,28.57142857142857,53.799,Relatively Moderate,39.624443029917245,41.07142857142857,2.68995,1036.0,53.747265193287376,10.46052369798536,0.0,0.0,0.0,152.0,5.62962962962963,5.217992060745369,Montana,4471,23803604
1649,MT,Treasure,718,79008000.0,45026000.0,977.799814599267,3.938153077425994,Very Low,5.283259070655633,17.857142857142858,49.909802,Very Low,5.346912794398472,1.785714285714286,2.4954901,1176.0,65.333333333,9.425313475438903,0.0,0.0,0.0,507.0,18.77777777777778,5.154889791683428,Montana,4471,3210178
1650,MT,Valley,7369,1023717000.0,96553000.0,4925.965808211619,9.879173469442533,Relatively Low,57.06556333545512,87.5,53.03120200000001,Relatively Moderate,29.63080840229153,32.142857142857146,2.6515601,224.0,11.93265986966621,9.981330180482642,0.0,0.0,0.0,384.0,14.222222222222221,11.768226651831192,Montana,4471,32946799
1651,MT,Wheatland,2168,226566000.0,43103000.0,1422.550610715462,5.813017224069113,Very Low,16.96371737746658,46.42857142857143,53.3214,Relatively Moderate,33.03628262253342,33.92857142857143,2.66607,1379.0,76.611111111,13.986682540413062,0.0,0.0,0.0,334.0,12.37037037037037,6.132017371060786,Montana,4471,9693128
1652,MT,Wibaux,1017,92746000.0,18011000.0,889.3185930118556,3.75654219353774,Very Low,4.805856142584341,12.5,52.8482,Relatively Low,27.307447485677912,28.57142857142857,2.64241,175.0,9.722222222,5.432065558344224,0.0,0.0,0.0,515.0,19.074074074074073,6.590464832834107,Montana,4471,4547007
1653,MT,Yellowstone,147972,15594908000.0,135287000.0,2633.5423923310673,8.052927333664268,Very Low,39.52896244430299,71.42857142857143,56.921802,Relatively High,77.3074474856779,91.07142857142857,2.8460901,1596.0,83.5516609590214,13.097565277514438,0.0,0.0,0.0,421.0,15.592592592592593,12.857289749259726,Montana,4471,661582812
1654,NE,Adams,31364,3994475000.0,392512000.0,563.2722768620978,13.606263474603042,Relatively Moderate,79.59898154042011,88.17204301075267,59.199,Very High,94.97135582431571,87.09677419354838,2.95995,623.0,33.83620046781239,17.095554359801593,0.0,0.0,0.0,1046.0,38.74074074074074,15.786072674200987,Nebraska,5652,177269328
1655,NE,Antelope,6685,756861000.0,529502000.0,857.2174070920065,9.309782212962896,Relatively Low,51.84595798854234,52.68817204301075,56.99180199999999,Relatively High,78.00763844684914,58.064516129032256,2.8495901,315.0,17.495577459999,19.67382320653588,0.0,0.0,0.0,838.0,31.037037037037038,7.97788127840508,Nebraska,5652,37783620
1656,NE,Blaine,478,66980000.0,32055000.0,710.7167688531745,2.065541973236717,Very Low,1.336728198599618,4.301075268817205,54.937802,Relatively Moderate,53.46912794398472,29.032258064516128,2.7468901,749.0,41.611111111,4.830691056678466,0.0,0.0,0.0,878.0,32.51851851851852,2.9611790525910893,Nebraska,5652,2701656
1657,NE,Boone,5505,647413000.0,473779000.0,686.5534620594672,9.14966108825482,Relatively Low,50.509229789942715,47.31182795698925,58.038002000000006,Very High,87.93761935073202,74.19354838709678,2.9019001,371.0,20.57127680652651,18.239748296719952,0.0,0.0,0.0,997.0,36.925925925925924,8.304139579683753,Nebraska,5652,31114260
1658,NE,Arthur,460,65983000.0,27515000.0,715.354238044664,2.907818571377105,Very Low,2.387014640356461,8.60215053763441,53.7362,Relatively Moderate,38.82877148313176,18.27956989247312,2.68681,1407.0,78.166666666,3.74655829521932,0.0,0.0,0.0,788.0,29.185185185185187,3.1530167285748294,Nebraska,5652,2599920
1659,NE,Banner,690,67809000.0,100509000.0,746.2103380650941,4.014344598567728,Very Low,5.569700827498409,11.827956989247312,50.7088,Relatively Low,9.007001909611713,2.150537634408602,2.53544,1463.0,81.27777777699998,5.997842003748905,0.0,0.0,0.0,670.0,24.814814814814813,2.5689984972506266,Nebraska,5652,3899880
1660,NE,Box Butte,11308,1353429000.0,176933000.0,1075.2920336980494,7.360124573580467,Very Low,32.304264799490774,32.25806451612903,56.420002,Relatively High,71.16486314449395,45.16129032258064,2.8210001,1750.0,93.8784646177839,8.73841064974973,0.0,0.0,0.0,695.0,25.74074074074074,8.688907050877347,Nebraska,5652,63912816
1661,NE,Boyd,2099,292360000.0,104269000.0,539.934914833568,8.025817823505424,Very Low,39.2106938255888,38.70967741935484,55.068202,Relatively Moderate,55.378739656269886,33.33333333333333,2.7534101,378.0,21.0,14.483024434686207,0.0,0.0,0.0,781.0,28.925925925925927,9.271555042111272,Nebraska,5652,11863548
1662,NE,Brown,3145,375485000.0,290746000.0,1221.3734794510776,9.694639732760498,Relatively Low,55.47422024188416,53.76344086021505,54.07839799999999,Relatively Moderate,43.12539783577339,22.58064516129032,2.7039199,714.0,39.666666666,19.0156628351791,0.0,0.0,0.0,822.0,30.444444444444443,11.583007723021407,Nebraska,5652,17775540
1663,NE,Buffalo,46102,5154783000.0,332711000.0,968.0907438996877,11.726528156466497,Relatively Low,71.13303628262253,73.11827956989248,58.066402,Very High,88.0967536600891,75.26881720430107,2.9033201,826.0,40.22279708631352,15.309353615476152,0.0,0.0,0.0,962.0,35.629629629629626,16.32391789747567,Nebraska,5652,260568504
1664,NE,Burt,6858,877276000.0,263744000.0,491.58558609329265,11.141891524691482,Relatively Low,66.6454487587524,65.59139784946237,57.3978,Relatively High,81.82686187141948,62.36559139784946,2.86989,280.0,15.407621082675488,17.92384541631776,0.0,0.0,0.0,1235.0,45.74074074074074,9.854838540703298,Nebraska,5652,38761416
1665,NE,Butler,8395,1033144000.0,259765000.0,584.9000865709828,7.893595381819833,Very Low,37.7466581795035,37.634408602150536,60.402198,Very High,98.53596435391471,96.7741935483871,3.0201099,343.0,18.511869409748567,11.425811066420394,0.0,0.0,0.0,1253.0,46.407407407407405,7.890346110173856,Nebraska,5652,47448540
1666,NE,Cass,25241,3099157000.0,164234000.0,557.36840701028,6.249472878449786,Very Low,20.973901973265438,22.58064516129032,59.39080200000001,Very High,95.89433481858688,90.32258064516128,2.9695401,357.0,15.65485461415428,8.324097763324126,0.0,0.0,0.0,1570.0,58.148148148148145,7.428250594296049,Nebraska,5652,142662132
1667,NE,Cedar,8852,1000777000.0,423060000.0,740.2424718067757,9.279930308144223,Relatively Low,51.464035646085286,51.61290322580645,56.7246,Relatively High,74.72947167409293,51.61290322580645,2.83623,308.0,17.111111111000042,16.999866384512497,0.0,0.0,0.0,876.0,32.44444444444444,9.285176997658162,Nebraska,5652,50031504
1668,NE,Chase,3966,507218000.0,440112000.0,894.4182039034318,11.359073330989252,Relatively Low,68.42775302355187,68.81720430107528,52.659798,Relatively Low,25.206874602164227,7.526881720430108,2.6329899,1435.0,79.722222222,7.260227344656895,0.0,0.0,0.0,1153.0,42.7037037037037,14.364864406482054,Nebraska,5652,22415832
1669,NE,Cherry,5713,724694000.0,230927000.0,5960.15203418079,6.894995437822801,Very Low,27.49840865690643,31.18279569892473,52.196398,Relatively Low,20.464672183322723,4.301075268817205,2.6098199,1134.0,61.14815147450321,8.540305179345458,0.0,0.0,0.0,762.0,28.22222222222222,10.103627790505318,Nebraska,5652,32289876
1670,NE,Cheyenne,9998,1448986000.0,163932000.0,1196.285991574233,7.435550698179431,Very Low,33.09993634627626,33.33333333333333,56.67099999999999,Relatively High,73.74283895607891,49.46236559139785,2.83355,1477.0,81.82222597254098,5.59334478849269,0.0,0.0,0.0,876.0,32.44444444444444,7.30428688119049,Nebraska,5652,56508696
1671,NE,Clay,6542,805528000.0,356051000.0,572.2892272941057,11.984723554099116,Relatively Low,72.53341820496499,75.26881720430107,57.951002,Very High,87.23742838956079,72.04301075268818,2.8975501,441.0,24.11111111100005,18.392302883970807,0.0,0.0,0.0,1165.0,43.148148148148145,14.055965523524154,Nebraska,5652,36975384
1672,NE,Colfax,10515,1111563000.0,364450000.0,411.64344884775215,10.634874197343573,Relatively Low,62.82622533418205,60.215053763440864,56.436,Relatively High,71.32399745385105,46.236559139784944,2.8218,294.0,16.33333333299999,17.26143405783449,0.0,0.0,0.0,1170.0,43.333333333333336,11.046434819105574,Nebraska,5652,59430780
1673,NE,Cuming,9139,1140980000.0,1131997000.0,570.5203917150769,12.076796660630007,Relatively Low,73.07447485677912,76.34408602150538,58.893198,Very High,93.34818586887332,83.87096774193549,2.9446599,294.0,15.974351301746744,25.579285258749067,0.0,0.0,0.0,1103.0,40.851851851851855,10.796845921886362,Nebraska,5652,51653628
1674,NE,Custer,10939,1542021000.0,781155000.0,2575.59272770866,8.036450636628048,Very Low,39.46530872056015,39.784946236559136,56.699,Relatively High,74.22024188415021,50.53763440860215,2.83495,812.0,43.10997044967758,6.139007327348653,0.0,0.0,0.0,990.0,36.666666666666664,11.318622119495156,Nebraska,5652,61827228
1675,NE,Dakota,21006,1825083000.0,84954000.0,264.25446249409447,11.539139490478382,Relatively Low,69.7644812221515,70.96774193548387,54.99,Relatively Moderate,54.26479949077021,30.107526881720432,2.7495,294.0,16.196027488985187,10.123193257996842,0.0,0.0,0.0,965.0,35.74074074074074,14.266118768708086,Nebraska,5652,118725912
1676,NE,Dawes,9182,1218392000.0,60933000.0,1396.4629159550689,6.751185639179067,Very Low,25.87523870146404,29.032258064516128,52.6542,Relatively Low,25.175047740292804,6.451612903225806,2.63271,1519.0,83.90100294389454,5.555360255112956,0.0,0.0,0.0,791.0,29.296296296296298,9.45019936570609,Nebraska,5652,51896664
1677,NE,Dawson,24326,2466863000.0,748426000.0,1013.098169867786,17.80951058513146,Relatively Moderate,90.99299809038828,95.6989247311828,55.451002,Relatively High,60.72565245066836,39.784946236559136,2.7725501,875.0,47.312179727840025,23.468678551749804,0.0,0.0,0.0,959.0,35.51851851851852,22.4038045857668,Nebraska,5652,137490552
1678,NE,Deuel,1941,229500000.0,71316000.0,439.85086134883863,5.483430518812827,Very Low,13.97199236155315,16.129032258064516,54.486398,Relatively Moderate,48.09038828771483,27.956989247311824,2.7243199,1330.0,73.88888888799998,6.259044178423554,0.0,0.0,0.0,822.0,30.444444444444443,6.276685376722265,Nebraska,5652,10970532
1679,NE,Dixon,6000,665310000.0,271575000.0,476.1241612331463,9.040368714965794,Relatively Low,49.39528962444303,46.236559139784944,56.97800199999999,Relatively High,77.88033099936345,56.98924731182796,2.8489001,315.0,17.111111111000003,15.58261695959284,0.0,0.0,0.0,903.0,33.44444444444444,11.761085980401706,Nebraska,5652,33912000
1680,NE,Dodge,36691,4213878000.0,270502000.0,529.1161348622204,15.824715736173934,Relatively Moderate,86.82367918523234,92.4731182795699,57.782602,Very High,85.77339274347548,67.74193548387096,2.8891301,294.0,16.061761175083976,13.986958690615134,0.0,0.0,0.0,1213.0,44.925925925925924,13.654706120490655,Nebraska,5652,207377532
1681,NE,Douglas,517110,62073500000.0,55536000.0,328.4820143618225,23.076468565825483,Relatively High,95.41693189051561,100.0,57.58220200000001,Relatively High,84.02291534054743,65.59139784946237,2.8791101,287.0,14.901768103964487,6.711959263948629,0.0,0.0,0.0,1552.0,57.48148148148148,27.338730063862396,Nebraska,5652,2922705720
1682,NE,Dundy,2008,297007000.0,161136000.0,919.6780341995049,7.820063464057272,Very Low,37.014640356460845,35.483870967741936,54.00519799999999,Relatively Moderate,42.13876511775939,21.50537634408602,2.7002599,1407.0,78.166666666,6.866062628567312,0.0,0.0,0.0,924.0,34.22222222222222,8.314540584355376,Nebraska,5652,11349216
1683,NE,Fillmore,5890,780586000.0,240945000.0,575.3702749218666,13.297905224500402,Relatively Low,78.2622533418205,87.09677419354838,61.673998000000005,Very High,99.74538510502865,100.0,3.0836999,357.0,19.44444444399996,20.54234080411224,0.0,0.0,0.0,1414.0,52.370370370370374,15.202998107285332,Nebraska,5652,33290280
1684,NE,Franklin,3225,383272000.0,106857000.0,575.8155358564078,13.18829849191012,Relatively Low,77.91215786123487,86.02150537634408,54.345198,Relatively Moderate,46.08529598981541,24.731182795698924,2.7172599,868.0,47.752053257684445,23.192734439925825,0.0,0.0,0.0,1016.0,37.629629629629626,14.768515467816574,Nebraska,5652,18227700
1685,NE,Frontier,2756,360907000.0,121440000.0,974.5911247391244,6.855201896120672,Very Low,27.1164863144494,30.107526881720432,53.9466,Relatively Moderate,41.37492043284532,20.43010752688172,2.69733,1379.0,76.611111111,5.796617240866127,0.0,0.0,0.0,985.0,36.48148148148148,9.223094710133378,Nebraska,5652,15576912
1686,NE,Furnas,4959,653998000.0,240389000.0,719.1313098173135,17.89325196825385,Relatively Moderate,91.15213239974537,96.7741935483871,56.27819999999999,Relatively High,69.95544239338001,43.01075268817204,2.81391,1001.0,55.61111111100001,30.28816054761462,0.0,0.0,0.0,815.0,30.185185185185187,17.851397797462063,Nebraska,5652,28028268
1687,NE,Gage,22311,2716082000.0,280173000.0,851.4581899683875,12.220786116862556,Relatively Low,73.74283895607891,77.41935483870968,60.7054,Very High,98.98154042011457,97.84946236559139,3.03527,357.0,18.249326008174123,16.620998558616503,0.0,0.0,0.0,1593.0,59.0,19.26039091381704,Nebraska,5652,126101772
1688,NE,Garden,2057,278351000.0,81199000.0,1704.2812462596537,8.312885990483096,Relatively Low,42.393380012730745,41.935483870967744,53.757802000000005,Relatively Moderate,39.08338637810312,19.35483870967742,2.6878901,1484.0,82.444444444,10.39453230075702,0.0,0.0,0.0,797.0,29.51851851851852,9.109328423837141,Nebraska,5652,11626164
1689,NE,Garfield,2049,289434000.0,54720000.0,569.3299261211896,6.106671301957598,Very Low,20.050922978994272,21.50537634408602,54.3538,Relatively Moderate,46.27625716104392,25.806451612903224,2.71769,525.0,29.166666666,7.292952001816817,0.0,0.0,0.0,922.0,34.148148148148145,10.252155410386012,Nebraska,5652,11580948
1690,NE,Gosper,2044,271869000.0,105730000.0,458.15490349647985,11.421447587561923,Relatively Low,69.00063653723743,69.89247311827957,55.3408,Relatively High,59.16613621896881,37.634408602150536,2.76704,875.0,48.611111111,21.195864914790054,0.0,0.0,0.0,890.0,32.96296296296296,11.57873064565918,Nebraska,5652,11552688
1691,NE,Greeley,2538,329752000.0,193340000.0,569.8109555450108,10.256760237849583,Relatively Low,59.99363462762572,58.064516129032256,57.244602,Relatively High,80.39465308720558,61.29032258064516,2.8622301,539.0,29.944444444,17.96664945206913,0.0,0.0,0.0,1004.0,37.18518518518518,10.528619395561165,Nebraska,5652,14344776
1692,NE,Hall,58607,6095787000.0,302401000.0,546.264046308533,18.778097125291335,Relatively Moderate,92.20241884150224,97.84946236559139,57.8412,Very High,86.37810311903246,69.89247311827957,2.89206,644.0,32.3787157580892,22.060973054000836,0.0,0.0,0.0,976.0,36.148148148148145,22.774882423473528,Nebraska,5652,331246764
1693,NE,Hamilton,9124,1112605000.0,275749000.0,542.8799333213002,9.001010041530897,Relatively Low,48.94971355824316,45.16129032258064,57.227998,Relatively High,79.98090388287716,60.215053763440864,2.8613999,497.0,25.24312739181805,13.067494374859075,0.0,0.0,0.0,1090.0,40.370370370370374,11.086578602673379,Nebraska,5652,51568848
1694,NE,Grant,614,93616000.0,0.0,776.2235928636042,2.79477672563373,Very Low,2.100572883513686,7.526881720430108,53.5284,Relatively Moderate,36.12348822406111,15.053763440860216,2.67642,1225.0,68.055555555,0.0,0.0,0.0,0.0,740.0,27.40740740740741,3.800955269292694,Nebraska,5652,3470328
1695,NE,Harlan,3423,520519000.0,160275000.0,553.4661323976824,12.443544437778812,Relatively Low,74.6339910884787,80.64516129032258,52.920598,Relatively Low,28.51686823679185,10.75268817204301,2.6460299,903.0,50.166666666,22.84325120920167,0.0,0.0,0.0,916.0,33.925925925925924,13.032768081456199,Nebraska,5652,19346796
1696,NE,Hayes,967,125680000.0,167234000.0,713.0614801984284,3.613078762252537,Very Low,4.487587523870147,10.75268817204301,50.503202,Relatively Low,7.638446849140674,1.075268817204301,2.5251601,1365.0,75.833333333,4.456669068586883,0.0,0.0,0.0,1191.0,44.111111111111114,4.27440173690208,Nebraska,5652,5465484
1697,NE,Hitchcock,2908,341432000.0,59623000.0,709.9422428357454,6.262594378187611,Very Low,21.101209420751115,23.655913978494624,51.988202,Relatively Low,18.65054105665181,3.225806451612903,2.5994101,1428.0,79.333333333,5.218093147940968,0.0,0.0,0.0,1014.0,37.55555555555556,9.194483585073051,Nebraska,5652,16436016
1698,NE,Holt,10435,1372408000.0,453539000.0,2412.397587254663,8.554052418800707,Relatively Low,44.90770210057288,43.01075268817204,55.127802,Relatively Moderate,56.365372374283886,35.483870967741936,2.7563901,490.0,25.105697859792087,13.141278986662922,0.0,0.0,0.0,829.0,30.703703703703702,12.175253510419235,Nebraska,5652,58978620
1699,NE,Johnson,5217,538768000.0,83132000.0,376.0510807672564,5.818513156808708,Very Low,17.091024824952257,18.27956989247312,58.137598,Very High,88.5741565881604,76.34408602150538,2.9068799,392.0,18.509859246065183,9.05103577052454,0.0,0.0,0.0,1535.0,56.851851851851855,6.315553013588499,Nebraska,5652,29486484
1700,NE,Kearney,6489,853115000.0,369734000.0,516.242851322392,11.780590271096992,Relatively Low,71.54678548695098,74.19354838709678,58.8692,Very High,93.1572246976448,82.79569892473118,2.94346,840.0,46.3512961121734,17.916258459863162,0.0,0.0,0.0,1003.0,37.148148148148145,13.755951912431874,Nebraska,5652,36675828
1701,NE,Hooker,736,99206000.0,0.0,721.1598453235837,4.352780747314338,Very Low,7.256524506683641,13.978494623655912,52.705998,Relatively Low,25.779758115849777,8.60215053763441,2.6352999,1106.0,61.444444444,0.0,0.0,0.0,0.0,761.0,28.185185185185187,7.21031564767549,Nebraska,5652,4159872
1702,NE,Howard,6274,757939000.0,235183000.0,569.3376848408817,9.208776893218989,Relatively Low,50.89115213239974,49.46236559139785,58.196602000000006,Very High,89.21069382558878,77.41935483870968,2.9098301,602.0,33.23843900263242,13.719417722367629,0.0,0.0,0.0,990.0,36.666666666666664,10.231381437127645,Nebraska,5652,35460648
1703,NE,Jefferson,7547,1041434000.0,219573000.0,570.1737867913707,10.70607756107953,Relatively Low,63.5582431572247,61.29032258064516,58.583798,Very High,91.69318905155951,80.64516129032258,2.9291899,357.0,19.72605598585961,18.09955834537925,0.0,0.0,0.0,1570.0,58.148148148148145,14.087684358834746,Nebraska,5652,42655644
1704,NE,Keith,8368,1221306000.0,161853000.0,1061.5997606344747,8.818634436162261,Relatively Low,47.453851050286445,44.08602150537634,53.193798,Relatively Moderate,31.57224697644812,12.903225806451612,2.6596899,1736.0,95.74085261817724,7.141584749222623,0.0,0.0,0.0,909.0,33.666666666666664,12.466407737764191,Nebraska,5652,47295936
1705,NE,Keya Paha,824,106027000.0,52332000.0,773.0756511338336,1.784822884161277,Very Low,0.922978994271165,2.150537634408602,55.022802,Relatively Moderate,54.678548695098655,32.25806451612903,2.7511401,609.0,33.833333333,3.389843095710496,0.0,0.0,0.0,861.0,31.88888888888889,3.062373749671961,Nebraska,5652,4657248
1706,NE,Kimball,3821,448864000.0,39975000.0,951.8453288898932,6.532308600169727,Very Low,23.67918523233609,26.881720430107524,53.460202,Relatively Moderate,35.35964353914704,13.978494623655912,2.6730101,1302.0,72.333333333,5.003088798484434,0.0,0.0,0.0,730.0,27.037037037037038,8.029148743899796,Nebraska,5652,21596292
1707,NE,Knox,8701,1111751000.0,288490000.0,1108.4214582788532,12.618873399048386,Relatively Low,75.30235518777846,83.87096774193549,54.994002,Relatively Moderate,54.32845321451305,31.18279569892473,2.7497001,308.0,17.111111111000017,21.510981388015217,0.0,0.0,0.0,822.0,30.444444444444443,11.735289421341736,Nebraska,5652,49178052
1708,NE,Lancaster,285407,32943848000.0,188834000.0,837.5527233495728,17.184210760867106,Relatively Moderate,90.07001909611712,94.62365591397848,59.1712,Very High,94.7485677912158,86.02150537634408,2.95856,371.0,17.134973153580788,10.142984987954597,0.0,0.0,0.0,1561.0,57.81481481481482,12.222312849354534,Nebraska,5652,1613120364
1709,NE,Lincoln,36288,4168486000.0,755236000.0,2564.0848711117983,10.429856785142094,Relatively Low,61.23488224061108,59.13978494623656,55.439,Relatively High,60.598345003182686,38.70967741935484,2.77195,1491.0,79.73648098438325,10.837428105672345,0.0,0.0,0.0,1013.0,37.51851851851852,12.769742310548827,Nebraska,5652,205099776
1710,NE,Logan,763,109259000.0,28614000.0,570.6602760835739,3.246242132492454,Very Low,3.214513049013367,9.67741935483871,55.079002,Relatively Moderate,55.53787396562699,34.40860215053764,2.7539501,980.0,54.444444444,6.218434457921395,0.0,0.0,0.0,796.0,29.48148148148148,3.889888060606129,Nebraska,5652,4312476
1711,NE,Loup,632,71742000.0,30803000.0,563.5211477865441,2.187745422687946,Very Low,1.495862507956715,5.376344086021505,53.63900199999999,Relatively Moderate,37.39656269891788,16.129032258064516,2.6819501,595.0,33.055555555,3.543437158382015,0.0,0.0,0.0,915.0,33.888888888888886,3.329936311258847,Nebraska,5652,3572064
1712,NE,McPherson,539,67346000.0,28399000.0,858.9740866356698,1.526528586526075,Very Low,0.700190961171229,1.075268817204301,52.958398,Relatively Low,28.866963717377462,11.827956989247312,2.6479199,1169.0,64.944444444,2.881597591728168,0.0,0.0,0.0,841.0,31.14814814814815,2.228851874733211,Nebraska,5652,3046428
1713,NE,Madison,34876,4180624000.0,276087000.0,572.7484496769677,12.277707699208948,Relatively Low,73.96562698917886,78.49462365591397,59.751,Very High,97.26288987905792,92.4731182795699,2.98755,322.0,17.78616865026456,15.186688268633718,0.0,0.0,0.0,972.0,36.0,13.635739391169302,Nebraska,5652,197119152
1714,NE,Merrick,7845,938934000.0,240328000.0,484.86930705411135,12.46265139010174,Relatively Low,74.79312539783577,81.72043010752688,57.985402,Very High,87.52387014640355,73.11827956989248,2.8992701,497.0,24.046730903162164,17.728290810548046,0.0,0.0,0.0,973.0,36.03703703703704,14.252728308353767,Nebraska,5652,44339940
1715,NE,Morrill,5042,547019000.0,319692000.0,1423.8376114618943,9.922189427604897,Relatively Low,57.41565881604074,56.98924731182796,54.36379999999999,Relatively Moderate,46.46721833227244,26.881720430107524,2.71819,1519.0,84.38888888799998,13.526860830366475,0.0,0.0,0.0,775.0,28.703703703703702,8.930101464704887,Nebraska,5652,28497384
1716,NE,Nance,3735,442514000.0,155303000.0,441.6336077968261,11.21110594642366,Relatively Low,67.28198599618078,66.66666666666666,57.547798,Relatively High,83.45003182686187,64.51612903225806,2.8773899,406.0,22.555555555,17.26648351939367,0.0,0.0,0.0,945.0,35.0,11.719097726093416,Nebraska,5652,21110220
1717,NE,Nemaha,7248,909554000.0,114427000.0,407.376454950016,7.892953577552172,Very Low,37.71483131763208,36.55913978494624,59.081002,Very High,94.4302991725016,84.94623655913979,2.9540501,294.0,16.112076999660253,15.527195095995602,0.0,0.0,0.0,1734.0,64.22222222222223,7.5796684235331115,Nebraska,5652,40965696
